Outlet_Id,Outlet Name,Outlet Class,Outlet Type,Employee_Code,Employee_Name,Warehouse Code,Warehouse Name
167,اسواق الحياة,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
173,على فتحى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
200,زقزوق,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
203,الصفا و المروة,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
234,ابو عصام ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
251,ماركت الرواد,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
257,ماركت جمال,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
263,نور الدين,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
277,الصعيدي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
298,الشيخ / علي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
331,ماركت هنداوي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
339,احمد عمر,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
376,بقالة الحاجة,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
391,هايبر عبدالمعبود,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
407,ماركت الصفاء والمرو,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
432,الفرسان,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
474,ماركت اخوة الزهراء,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
484,المستهلك,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
490,الامين ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
501,حاجة البيت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
504,خيرات الشام,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
517,ماركت المصطفى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
530,ماركت جنه,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
559,ماركت الرحاب,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
566,ماركت ابن البلد,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
619,حسن علي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
621,محمد شوقي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
661,ابو عبدة اللوقة,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
679,بلال سليم,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
692,سعيد جليط,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
701,ايمن بدر,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
737,جميل القلشي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
787,هايبر خير زمان,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
812,ماركت المنشية,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
860,ماركت العائله,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
900,محمود سعد,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
905,ماركت العائلة,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
911,يسرى  سعيد,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
950,ماركت كازوزه,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
965,ماركت الايمان,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
967,ماركت أنس افندى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
978,نبيل  عبد  العال,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
981,ألبان الرضا,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1013,ومؤمن  ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1024,محمود  عبدالله,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1043,بقاله ابو عمر,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1051,ماركت ام احمد,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1065,ماركت  جبريل,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1071,ماركت اسر,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1088,ابويوسف,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1096,ابناء المنصورة,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1097,الخير ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1145,س.م اولاد يوسف,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1147,س.م. الكبير قوى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1165,س.م ابو يوسف,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1201,ماركت افاكارلوس السلام,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1238,اليوسف ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1239,سيتي ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1245,المنشاوي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1266,ممدوح أحمد سلامه,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1272,ماركت مروان,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1285,ماركت الفيروز,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1321,التوحيد,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1336,الفهد ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1337,شركه اولاد الجعفري,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1349,الرومانى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1387,الامبرطور,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1393,اولاد الملك,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1394,الطاحونه,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1411,حمزاوى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1418,انوار المدينه,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1433,بريميرو,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1443,نورالدين٢,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1463,البتول,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1476,حامل المسك,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1478,س م مرحبا,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1518,أبو  شريف,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1543,س م مكه المكرمة,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1545,المؤمن,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1547,اليدايه,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1548,مارلي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1560,ابو رواي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1592,جمال سعدمنظفات,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1610,الحجاز ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1625,الجمهوريه,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1629,ماركت اسواق عباد الرحمن,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1659,اللوتس,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1668,ماركت سكلانس,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1684,ماركت محمد على,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1685,ماركت هانى الطحان,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1691,ماركت سيف,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1718,ماركت حجازى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1723,خير بلدنا,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1763,أ / محمد محمد السيد عمر,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1776,المصطفى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1787,سوبر ماركت تحيا مصر,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1810,العيوطي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1813,فلوريدا,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1849,ماركت تومة,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1860,ماركت ابو شهد,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1861,Mr.Bahaa,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1871,سوبر ماركت الجندى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1877,ماركت طلبة عوض,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1892,اون ذا رن,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1894,ماركت  حمدى  طة,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1895,شاهين ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1896,ابن الحته,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1914,مكه,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1931,ماركت اولاد  الفقى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1965,ماركت ابوعاطف,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1980,ماركت ام  سلمى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
1999,خيرات الرحمن,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2005,بقاله ا/ بدر مصطفى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2023,المروة,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2036,أ / رضا البنا,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2053,ابن الباشا,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2060,سعيد حشيش,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2083,عباد الرحمن,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2097,ماركت ابو نور,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2138,هايبر مكه,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2150,ماركت مكة,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2151,ماركت الجمل,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2156,سيد ماهر,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2160,الملكة ٣,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2228,حمادة ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2238,قاصد كريم,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2253,ابو زياد,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2262,المحمدي 1,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2285,ماركت الؤلؤة,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2297,منظفات الصفا والمروة,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2388,الأسرة,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2402,الصفا,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2407,الامام,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2408,ماركت باب رزق,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2414,الحرية ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2423,ابو عربي ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2435,ماركت محمود الجيوشي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2436,ماركت الصعيدي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2456,ماركت ابو يوسف,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2460,ماركت فوزى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2564,البطوطي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2574,ماركا  رضوان,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2601,محمد بشرى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2624,سيلينا ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2659,ماركت صبرى الصفتى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2672,ماركت حسونة,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2698,ماركت ابو اشرف,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2701,عباد الرحمن,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2723,ماركت الهدى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2749,ماركت مترو,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2790,عباد الرحمن,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2796,ا محمد العشري,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2807,اسواق الخير,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2828,ماركت ربيع,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2834,ماركت مينا,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2847,ماركت حمامه,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2879,عباد الرحمن,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2883,الانوار المحمديه,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2900,ام احمد,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2904,ماركت صفوت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2909,س.م ماهر,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2918,ماركت الرحمن,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2921,عباد الرحمن,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2951,ماركت العمده,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2952,ماركت الصحابه,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2963,ماركت اغابى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2971,المصطفى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
2978,ماركت الرحمن,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3128,ماركت اسكر,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3175,ماركت الرحمان,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3204,سوبر ماركت الايمان,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3211,ماركت رنا,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3342,مجيد الابنودي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3349,ابولحمه,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3410,أ/أحمد,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3426,حاتم محمد جلبان,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3427,الفتح,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3429,فتحت خير,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3461,محمد البنا,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3484,ماركت جهينه,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3538,الحاجه ام اسماعيل,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3566,M&S,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3598,ابو ٦,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3615,الوطنية ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3621,الديزل,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3630,ابو القاسم,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3632,ابو يوسف ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3641,السيد طة,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3657,اسواق الحمد,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3664,العربي ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3681,الملكة ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3740,ماركت  ابو اية,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3750,سلمي ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3768,اسواق الخير,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3778,عباد الرحمن,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3821,رمزى ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3830,د يمن ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3832,البركة ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3858,ماركت الغانم,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3860,رمضان عمر(عمرماركت),تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3865,س م سمسم,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3897,ماركت شيخ العرب,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3906,احمد على(اسواق الجملة),تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3918,اسواق مكة,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3925,أسواق مكانى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3960,حسين صبحى (زاد الخير),تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3969,نجمة الماذون,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
3970,الرواد,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4010,تبارك ماركت,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4015,هايبر مكانى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4026,بقاله الشرقاوى,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4039,ماركت الشريف,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4059,ماركت المهندس,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4090,ماركت الحسناوي 2,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4093,ماركت خير بلدنا,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4104,ماركت الريان,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4132,المهندس,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4177,الحاج جوده,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4212,عماد الدين,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4223,ابو ذكري,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4232,المعتصم بالله,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4236,ابناء شراقه,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4242,عباد الرحمن,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4260,الضحي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4262,المدير2,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4265,الاصدقاء,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4277,نور الهدي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4293,عبد الواحد,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4301,سوبر ماركت المولد,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4318,الميدان,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4339,عباد الرحمن,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4344,عيش وملح,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4345,احباب المصطفي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4359,الحرمين,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4369,الباشا,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4375,هايبر عباد الرحمن,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4381,العميد,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4386,ابو يحيي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4394,بيبو,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4403,محب,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4432,سوق العصر,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4439,اولاد علي,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4445,عبد الله سلام,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4470,فوكس,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4473,الهيثم,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4481,اسواق الاتحاد,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
4488,الهرس,تجزئه- بقالة,تجزئه,12,Rep 14,12422,DB 3
